Titles,Average salary,job_id
Tourist Agent,"$41,730.00",j_24040
Tourist Information Assistant,"$41,730.00",j_24041
Train Clerk,"$41,730.00",j_24042
Train Reservation Clerk,"$41,730.00",j_24043
Transportation Agent,"$41,730.00",j_24044
Transportation Clerk,"$41,730.00",j_24045
Travel Clerk,"$41,730.00",j_24046
Construction Laborers,"$41,730.00",j_24047
Construction Laborers,"$41,730.00",j_24048
Arc / Argon Oxygen Decarborization Melter (ARC / AOD Melter),"$41,810.00",j_24049
Arc Furnace Operator,"$41,810.00",j_24050
Argon Oxygen Decarborization Refining Vessel Operator (AOD Refining Vessel Operator),"$41,810.00",j_24051
Automatic Furnace Operator,"$41,810.00",j_24052
Backbreaker,"$41,810.00",j_24053
Bessemer Converter Blower,"$41,810.00",j_24054
Bessemer Converter Operator,"$41,810.00",j_24055
Bessemer Regulator,"$41,810.00",j_24056
Blade Bender Furnace Tender,"$41,810.00",j_24057
Blast Furnace Blower,"$41,810.00",j_24058
Blast Furnace Keeper,"$41,810.00",j_24059
Blast Furnace Operator,"$41,810.00",j_24060
Blast Furnace Tender,"$41,810.00",j_24061
Blower Operator,"$41,810.00",j_24062
Burner,"$41,810.00",j_24063
Burner Tender,"$41,810.00",j_24064
Cadmium Burner,"$41,810.00",j_24065
Central Melt Specialist,"$41,810.00",j_24066
Charge Operator,"$41,810.00",j_24067
Charger Operator,"$41,810.00",j_24068
Charging Machine Operator,"$41,810.00",j_24069
Coke Burner,"$41,810.00",j_24070
Coke Drawer,"$41,810.00",j_24071
Condenser Setter,"$41,810.00",j_24072
Control Room Operator,"$41,810.00",j_24073
Converter,"$41,810.00",j_24074
Converter Operator,"$41,810.00",j_24075
Converter Skimmer,"$41,810.00",j_24076
Cooler Operator,"$41,810.00",j_24077
Copper Tapper,"$41,810.00",j_24078
Cover Operator,"$41,810.00",j_24079
Crucible Furnace Tender,"$41,810.00",j_24080
Cupola Melter,"$41,810.00",j_24081
Cupola Operator,"$41,810.00",j_24082
Cupola Tender,"$41,810.00",j_24083
Desilverizer,"$41,810.00",j_24084
Direct Casting Operator,"$41,810.00",j_24085
Electric Arc Furnace Operator,"$41,810.00",j_24086
Electric Furnace Operator,"$41,810.00",j_24087
Electric Melt Operator,"$41,810.00",j_24088
Feeder,"$41,810.00",j_24089
Fettler,"$41,810.00",j_24090
Fire Regulator,"$41,810.00",j_24091
Floater,"$41,810.00",j_24092
Floater Operator,"$41,810.00",j_24093
Flux Plant Operator,"$41,810.00",j_24094
Flux Tube Attendant,"$41,810.00",j_24095
Foundry Melt Supervisor,"$41,810.00",j_24096
Foundry Worker Apprentice,"$41,810.00",j_24097
Furnace Charger,"$41,810.00",j_24098
Furnace Checker,"$41,810.00",j_24099
Furnace Door Tender,"$41,810.00",j_24100
Furnace Filler,"$41,810.00",j_24101
Furnace Firer,"$41,810.00",j_24102
Furnace Hand,"$41,810.00",j_24103
Furnace Keeper,"$41,810.00",j_24104
Furnace Loader,"$41,810.00",j_24105
Furnace Operator,"$41,810.00",j_24106
Furnace Puncher,"$41,810.00",j_24107
Furnace Roaster,"$41,810.00",j_24108
Furnace Tapper,"$41,810.00",j_24109
Furnace Tender,"$41,810.00",j_24110
Gas Reverser,"$41,810.00",j_24111
Gas Tender,"$41,810.00",j_24112
Head Charger,"$41,810.00",j_24113
Hearth Feeder,"$41,810.00",j_24114
Hot Baller,"$41,810.00",j_24115
Hot Blast Worker,"$41,810.00",j_24116
Hot Car Charger,"$41,810.00",j_24117
Hot Iron Worker,"$41,810.00",j_24118
Hot Metal Car Operator,"$41,810.00",j_24119
Hot Metal Charger,"$41,810.00",j_24120
Induction Furnace Operator,"$41,810.00",j_24121
Ingot Passer,"$41,810.00",j_24122
Iron Caster,"$41,810.00",j_24123
Iron Founder,"$41,810.00",j_24124
Iron Melter,"$41,810.00",j_24125
Kettle Skimmer,"$41,810.00",j_24126
Kettle Worker,"$41,810.00",j_24127
Kiln Burner,"$41,810.00",j_24128
Kiln Firer,"$41,810.00",j_24129
Kiln Operator,"$41,810.00",j_24130
Kiln Packer,"$41,810.00",j_24131
Kiln Tender,"$41,810.00",j_24132
Lead Furnace Operator,"$41,810.00",j_24133
Lead Refiner,"$41,810.00",j_24134
Lead Shop Operator,"$41,810.00",j_24135
Leveler,"$41,810.00",j_24136
Manganese Heater,"$41,810.00",j_24137
Melt Down Furnace Operator,"$41,810.00",j_24138
Melt Room Operator,"$41,810.00",j_24139
Melt Supervisor,"$41,810.00",j_24140
Melter,"$41,810.00",j_24141
Melting Furnace Skimmer,"$41,810.00",j_24142
Melting Operator,"$41,810.00",j_24143
Metal Furnace Operator,"$41,810.00",j_24144
Metal Melter,"$41,810.00",j_24145
Metal Off Bearer,"$41,810.00",j_24146
Metal Reclamation Kettle Tender,"$41,810.00",j_24147
Metal Refiner,"$41,810.00",j_24148
Metal Roaster,"$41,810.00",j_24149
Metal Smelter,"$41,810.00",j_24150
Muffle Worker,"$41,810.00",j_24151
Muffler Hand,"$41,810.00",j_24152
Muffler Tender,"$41,810.00",j_24153
Observer,"$41,810.00",j_24154
Oil Burner,"$41,810.00",j_24155
Oil Burner Journeyman,"$41,810.00",j_24156
Open Hearth Furnace Operator,"$41,810.00",j_24157
Open Hearth Melter,"$41,810.00",j_24158
Open Hearth Worker,"$41,810.00",j_24159
Ore Charger,"$41,810.00",j_24160
Ore Dryer,"$41,810.00",j_24161
Ore Roaster,"$41,810.00",j_24162
Ore Smelter,"$41,810.00",j_24163
Ore Storage Drier,"$41,810.00",j_24164
Oven Heater,"$41,810.00",j_24165
Oven Operator,"$41,810.00",j_24166
Oven Tender,"$41,810.00",j_24167
Oven Worker,"$41,810.00",j_24168
Oxygen Furnace Operator,"$41,810.00",j_24169
Pig Caster,"$41,810.00",j_24170
Pig Casting Machine Operator,"$41,810.00",j_24171
Pig Furnace Operator,"$41,810.00",j_24172
Pig Machine Operator,"$41,810.00",j_24173
Pipe Out Worker,"$41,810.00",j_24174
Pipe Recovery Specialist,"$41,810.00",j_24175
Plunger,"$41,810.00",j_24176
Poler,"$41,810.00",j_24177
Pot Feeder,"$41,810.00",j_24178
Pot Filler,"$41,810.00",j_24179
Pot Operator,"$41,810.00",j_24180
Pot Puller,"$41,810.00",j_24181
Pot Puncher,"$41,810.00",j_24182
Pot Room Tapper,"$41,810.00",j_24183
Pot Tender,"$41,810.00",j_24184
Production Floater,"$41,810.00",j_24185
Puddler,"$41,810.00",j_24186
Pull Up Hand,"$41,810.00",j_24187
Puller Out,"$41,810.00",j_24188
Puncher,"$41,810.00",j_24189
Pusher Runner,"$41,810.00",j_24190
Pyrometer Operator,"$41,810.00",j_24191
Rabbler,"$41,810.00",j_24192
Reclamation Furnace Operator,"$41,810.00",j_24193
Reduction Furnace Operator,"$41,810.00",j_24194
Refiner,"$41,810.00",j_24195
Reheat Furnace Operator,"$41,810.00",j_24196
Remelt Worker,"$41,810.00",j_24197
Remelter,"$41,810.00",j_24198
Residue Furnace Operator,"$41,810.00",j_24199
Retort Cooler,"$41,810.00",j_24200
Retort Fireman,"$41,810.00",j_24201
Retort Furnace Operator,"$41,810.00",j_24202
Retort Loader,"$41,810.00",j_24203
Retort Pre-Cooker,"$41,810.00",j_24204
Reverberatory Furnace Operator,"$41,810.00",j_24205
Roaster,"$41,810.00",j_24206
Rodman,"$41,810.00",j_24207
Ross Furnace Operator,"$41,810.00",j_24208
Rotary Furnace Operator,"$41,810.00",j_24209
Rotary Kiln Operator,"$41,810.00",j_24210
Scrap Charger,"$41,810.00",j_24211
Scrap Kettle Tender,"$41,810.00",j_24212
Scruff Worker,"$41,810.00",j_24213
Shove Up,"$41,810.00",j_24214
Sinter Machine Operator,"$41,810.00",j_24215
Skimmer,"$41,810.00",j_24216
Slag Skimmer,"$41,810.00",j_24217
Slagger,"$41,810.00",j_24218
Smelter,"$41,810.00",j_24219
Smelter Charger,"$41,810.00",j_24220
Smelter Operator,"$41,810.00",j_24221
Steel Melter,"$41,810.00",j_24222
Stirrer,"$41,810.00",j_24223
Stove Tender,"$41,810.00",j_24224
Tin Recovery Worker,"$41,810.00",j_24225
Topper,"$41,810.00",j_24226
Utility Person,"$41,810.00",j_24227
Vessel Operator,"$41,810.00",j_24228
Zinc Furnace Charger,"$41,810.00",j_24229
Zinc Skimmer,"$41,810.00",j_24230
Boom Operator,"$41,840.00",j_24231
Buncher Operator,"$41,840.00",j_24232
Chain Hooker,"$41,840.00",j_24233
Chain Saw Operator,"$41,840.00",j_24234
Chipper Operator,"$41,840.00",j_24235
Cutter Operator,"$41,840.00",j_24236
Delimber Operator,"$41,840.00",j_24237
Feller Buncher Operator,"$41,840.00",j_24238
Feller Operator,"$41,840.00",j_24239
Forder Operator,"$41,840.00",j_24240
Grapple Operator,"$41,840.00",j_24241
Grapple Skidder Operator,"$41,840.00",j_24242
Harvester Operator,"$41,840.00",j_24243
Hook Tender,"$41,840.00",j_24244
Loader Operator,"$41,840.00",j_24245
Log Carrier Operator,"$41,840.00",j_24246
Log Handling Equipment Operator,"$41,840.00",j_24247
Log Hauler,"$41,840.00",j_24248
Log Loader,"$41,840.00",j_24249
Log Processor Operator,"$41,840.00",j_24250
Log Stacker Operator,"$41,840.00",j_24251
Log Truck Driver,"$41,840.00",j_24252
Logger,"$41,840.00",j_24253
Logging Crane Operator,"$41,840.00",j_24254
Logging Equipment Operator,"$41,840.00",j_24255
Logging Shovel Operator,"$41,840.00",j_24256
Logging Tractor Operator,"$41,840.00",j_24257
Lumber Carrier Operator,"$41,840.00",j_24258
Lumber Stacker Driver,"$41,840.00",j_24259
Lumber Stacker Operator,"$41,840.00",j_24260
Machine Operator,"$41,840.00",j_24261
Mobile Heavy Equipment Operator,"$41,840.00",j_24262
Processor Operator,"$41,840.00",j_24263
Shift Stacker,"$41,840.00",j_24264
Shovel Logger,"$41,840.00",j_24265
Skidder Driver,"$41,840.00",j_24266
Skidder Operator,"$41,840.00",j_24267
Slasher Operator,"$41,840.00",j_24268
Stroke Delimber Operator,"$41,840.00",j_24269
